Datetime,Open,Close,High,Low,value,Volume,Datetime,extr,Разметка,neural_trends
2021-06-11,314.88,313.0,315.08,312.5,6874717176.9,21924900.0,2021-06-11,,sell,0.0
2021-06-14,313.48,314.12,314.87,310.4,7981522587.1,25517710.0,2021-06-14,,sell,0.0
2021-06-15,314.14,312.51,315.6,312.4,9338359538.4,29741250.0,2021-06-15,,sell,0.0
2021-06-16,312.5,311.61,314.54,311.03,11970095572.4,38253860.0,2021-06-16,,sell,0.0
2021-06-17,311.0,313.9,315.42,310.46,13921831113.0,44322800.0,2021-06-17,min,buy,1.0
2021-06-18,312.9,309.3,313.82,308.13,19369747579.7,62462450.0,2021-06-18,,buy,1.0
2021-06-21,308.47,310.4,310.4,306.56,11127233121.1,36129780.0,2021-06-21,,buy,1.0
2021-06-22,310.79,309.73,311.17,308.13,7286583759.1,23538080.0,2021-06-22,,buy,1.0
2021-06-23,310.45,309.79,312.0,308.69,7704930824.2,24831290.0,2021-06-23,,buy,1.0
2021-06-24,309.8,310.0,311.2,308.84,6120601296.5,19725240.0,2021-06-24,,buy,1.0
2021-06-25,310.58,311.81,312.5,309.82,7045361825.6,22598640.0,2021-06-25,max,sell,0.0
2021-06-28,311.77,309.48,312.06,309.13,6037009686.4,19460180.0,2021-06-28,,sell,0.0
2021-06-29,308.7,306.1,309.23,303.66,10398990877.1,33944770.0,2021-06-29,,sell,0.0
2021-06-30,306.19,306.45,306.91,303.34,9623571888.2,31549580.0,2021-06-30,,sell,0.0
2021-07-01,306.0,305.78,307.35,305.0,6115741878.3,19989790.0,2021-07-01,,sell,0.0
2021-07-02,305.52,307.39,308.37,304.71,8878528675.3,28908330.0,2021-07-02,,sell,0.0
2021-07-05,307.81,307.0,308.11,304.8,5056652727.5,16509700.0,2021-07-05,,sell,0.0
2021-07-06,307.32,303.34,307.59,302.37,9947377150.2,32694440.0,2021-07-06,,sell,0.0
2021-07-07,303.98,304.06,306.2,302.85,6904870033.4,22676030.0,2021-07-07,,sell,0.0
2021-07-08,303.0,302.63,304.3,300.62,9291231244.7,30771300.0,2021-07-08,,sell,0.0
2021-07-09,302.7,303.56,304.1,301.22,6221033067.9,20527240.0,2021-07-09,,sell,0.0
2021-07-12,303.55,306.23,306.27,301.52,7698399076.0,25302270.0,2021-07-12,min,buy,1.0
2021-07-13,306.81,303.0,307.22,302.11,6464658959.4,21270580.0,2021-07-13,,buy,1.0
2021-07-14,302.7,301.5,303.69,300.74,7237029789.3,23974320.0,2021-07-14,,buy,1.0
2021-07-15,301.13,301.72,303.5,299.77,6369475563.9,21111670.0,2021-07-15,,buy,1.0
2021-07-16,302.05,298.85,304.78,298.57,10423278055.1,34533280.0,2021-07-16,,buy,1.0
2021-07-19,298.0,291.46,298.36,290.03,12140364229.1,41320510.0,2021-07-19,,buy,1.0
2021-07-20,292.33,296.1,296.8,292.3,10479634188.6,35594130.0,2021-07-20,,buy,1.0
2021-07-21,296.0,294.86,296.94,293.54,5176146679.3,17541560.0,2021-07-21,,buy,1.0
2021-07-22,295.77,297.27,298.17,294.43,6033649682.7,20344800.0,2021-07-22,,buy,1.0
2021-07-23,297.49,296.38,298.69,295.04,4439946470.0,14967220.0,2021-07-23,,buy,1.0
2021-07-26,294.0,303.34,303.68,291.98,10175480067.2,34024050.0,2021-07-26,,buy,1.0
2021-07-27,302.66,299.71,304.59,299.38,11625473240.2,38608790.0,2021-07-27,max,sell,0.0
2021-07-28,300.43,302.9,302.98,300.0,8142734620.6,27009120.0,2021-07-28,min,buy,1.0
2021-07-29,304.13,303.12,305.27,303.03,8520685080.9,28037210.0,2021-07-29,,buy,1.0
2021-07-30,302.48,305.59,306.67,301.12,15157391539.0,49731920.0,2021-07-30,,buy,1.0
2021-08-02,306.23,306.51,308.63,306.06,9712485073.5,31593540.0,2021-08-02,,buy,1.0
2021-08-03,306.31,309.89,309.89,306.25,10476332321.7,33931370.0,2021-08-03,,buy,1.0
2021-08-04,310.26,311.1,312.0,309.25,9619501057.0,30932050.0,2021-08-04,,buy,1.0
2021-08-05,311.02,315.82,315.91,310.82,11711056494.3,37329160.0,2021-08-05,,buy,1.0
2021-08-06,316.2,319.15,320.0,315.31,17250983207.7,54141450.0,2021-08-06,,buy,1.0
2021-08-09,318.59,326.91,328.3,317.62,23364951835.9,72070400.0,2021-08-09,,buy,1.0
2021-08-10,328.05,330.11,331.29,326.97,13686731557.3,41541930.0,2021-08-10,,buy,1.0
2021-08-11,330.7,329.9,330.98,326.21,11340789530.3,34452160.0,2021-08-11,,buy,1.0
2021-08-12,330.0,328.57,330.64,327.3,6906044138.1,21002650.0,2021-08-12,,buy,1.0
2021-08-13,328.6,328.68,330.27,327.31,6185311247.9,18816130.0,2021-08-13,,buy,1.0
2021-08-16,327.59,329.36,330.52,327.13,7890432812.2,23953750.0,2021-08-16,,buy,1.0
2021-08-17,329.0,334.5,335.7,328.55,14178855630.2,42472520.0,2021-08-17,,buy,1.0
2021-08-18,336.0,334.9,338.99,333.26,12240538414.4,36356910.0,2021-08-18,max,sell,0.0
2021-08-19,333.5,332.69,334.0,329.1,15294644907.6,46184030.0,2021-08-19,,sell,0.0
2021-08-20,332.02,325.67,333.27,325.17,11920865393.1,36393250.0,2021-08-20,,sell,0.0
2021-08-23,327.85,329.22,329.81,326.55,6771726247.3,20613110.0,2021-08-23,,sell,0.0
2021-08-24,330.43,324.83,331.22,323.32,11661785449.4,35762700.0,2021-08-24,,sell,0.0
2021-08-25,324.3,324.57,325.32,321.26,9091893016.7,28105390.0,2021-08-25,,sell,0.0
2021-08-26,324.03,322.54,325.55,320.58,8889442613.5,27529220.0,2021-08-26,min,buy,1.0
2021-08-27,323.71,327.41,327.5,321.8,9037851562.1,27848390.0,2021-08-27,,buy,1.0
2021-08-30,328.43,328.28,329.38,326.51,6693382122.6,20402150.0,2021-08-30,,buy,1.0
2021-08-31,328.5,327.94,330.48,327.3,10674890258.7,32464730.0,2021-08-31,,buy,1.0
2021-09-01,328.87,334.57,334.64,328.03,10163146008.5,30698660.0,2021-09-01,max,sell,0.0
2021-09-02,334.67,329.0,334.91,328.77,10480537445.5,31605740.0,2021-09-02,,sell,0.0
2021-09-03,329.47,329.71,330.53,326.62,9726769112.2,29626390.0,2021-09-03,min,buy,1.0
2021-09-06,330.0,329.37,331.45,328.5,5770432011.0,17491440.0,2021-09-06,,buy,1.0
2021-09-07,329.82,325.96,330.73,324.64,7987373264.7,24448110.0,2021-09-07,,buy,1.0
2021-09-08,325.96,331.7,332.74,322.84,15740553281.4,47841520.0,2021-09-08,,buy,1.0
2021-09-09,330.4,326.01,330.4,325.69,9825197205.3,29962700.0,2021-09-09,,buy,1.0
2021-09-10,328.01,326.25,328.43,325.21,5729049099.3,17532340.0,2021-09-10,,buy,1.0
2021-09-13,327.01,327.41,328.14,324.01,7938937327.1,24365060.0,2021-09-13,,buy,1.0
2021-09-14,327.45,326.48,328.84,325.48,7368952203.4,22505240.0,2021-09-14,,buy,1.0
2021-09-15,326.46,333.51,334.6,326.46,14527591562.8,43834510.0,2021-09-15,max,sell,0.0
2021-09-16,333.04,326.99,334.5,324.91,20507737106.1,62503480.0,2021-09-16,,sell,0.0
2021-09-17,326.9,329.56,331.73,325.7,17871079350.1,54126320.0,2021-09-17,min,buy,1.0
2021-09-20,327.01,326.92,328.85,325.0,10401831490.4,31832600.0,2021-09-20,,buy,1.0
2021-09-21,328.44,323.25,329.48,322.39,15522239088.4,47769290.0,2021-09-21,,buy,1.0
2021-09-22,325.28,327.8,328.9,322.5,12463834230.6,38198960.0,2021-09-22,,buy,1.0
2021-09-23,328.94,327.02,329.4,325.13,8851933420.7,27071410.0,2021-09-23,,buy,1.0
2021-09-24,326.08,325.44,326.23,323.62,7989126504.7,24584330.0,2021-09-24,,buy,1.0
2021-09-27,326.39,331.68,332.46,326.09,11349159556.7,34410300.0,2021-09-27,,buy,1.0
2021-09-28,332.07,329.3,334.48,328.32,17401187015.8,52542880.0,2021-09-28,,buy,1.0
2021-09-29,329.09,328.43,330.45,327.15,9089927992.7,27649210.0,2021-09-29,,buy,1.0
2021-09-30,329.98,340.99,342.2,329.45,28126964094.4,83622260.0,2021-09-30,,buy,1.0
2021-10-01,339.21,338.48,339.94,336.08,12711650647.5,37690990.0,2021-10-01,,buy,1.0
2021-10-04,337.9,345.85,349.31,336.22,20681506812.0,60125260.0,2021-10-04,,buy,1.0
2021-10-05,346.78,363.2,365.0,344.9,30825175209.9,86824850.0,2021-10-05,,buy,1.0
2021-10-06,366.0,364.28,375.48,359.35,35040194593.9,95804990.0,2021-10-06,,buy,1.0
2021-10-07,367.69,368.93,374.0,365.88,18307876011.9,49555650.0,2021-10-07,,buy,1.0
2021-10-08,370.0,373.01,374.55,368.0,11527412588.4,31050580.0,2021-10-08,,buy,1.0
2021-10-11,375.0,387.6,388.11,375.0,25575373781.3,66699560.0,2021-10-11,max,sell,0.0
2021-10-12,385.88,377.79,386.86,376.72,19716234876.2,51665490.0,2021-10-12,,sell,0.0
2021-10-13,378.86,378.8,380.91,370.81,20580875845.5,54687330.0,2021-10-13,,sell,0.0
2021-10-14,382.0,376.09,383.13,374.57,13743991379.8,36363890.0,2021-10-14,,sell,0.0
2021-10-15,377.92,371.82,378.41,370.43,13934166254.1,37369170.0,2021-10-15,,sell,0.0
2021-10-18,369.35,364.6,369.91,363.75,13978826905.5,38233180.0,2021-10-18,,sell,0.0
2021-10-19,366.14,373.18,373.4,361.5,14729685626.4,40031730.0,2021-10-19,min,buy,1.0
2021-10-20,371.83,370.16,371.97,367.1,10172889099.5,27537590.0,2021-10-20,max,sell,0.0
2021-10-21,368.2,364.6,371.14,363.2,8989902917.2,24501070.0,2021-10-21,,sell,0.0
2021-10-22,364.0,364.37,370.39,362.37,9671339875.3,26378840.0,2021-10-22,,sell,0.0
2021-10-25,366.2,369.99,371.7,361.68,13114090088.6,35639850.0,2021-10-25,,sell,0.0
2021-10-26,369.89,372.16,374.63,365.66,15483820091.2,41833770.0,2021-10-26,min,buy,1.0
2021-10-27,371.0,371.36,374.0,366.51,13495141235.6,36450620.0,2021-10-27,,buy,1.0
2021-10-28,370.5,365.36,374.92,362.32,19761549155.8,53892680.0,2021-10-28,,buy,1.0
2021-10-29,364.34,356.14,364.34,352.68,19154550770.8,53541990.0,2021-10-29,,buy,1.0
2021-11-01,356.15,370.96,371.47,356.14,20108431916.7,55134640.0,2021-11-01,max,sell,0.0
2021-11-02,371.0,370.7,374.0,367.2,13981183328.4,37723170.0,2021-11-02,min,buy,1.0
2021-11-03,370.0,370.13,370.5,365.03,11354869140.4,30876610.0,2021-11-03,,buy,1.0
2021-11-05,366.99,360.21,367.56,358.5,14225056249.1,39229740.0,2021-11-05,max,sell,0.0
2021-11-08,362.57,358.39,363.97,355.6,14278009375.4,39736440.0,2021-11-08,,sell,0.0
2021-11-09,358.41,357.44,364.58,355.6,15004411479.7,41718590.0,2021-11-09,,sell,0.0
2021-11-10,356.7,348.65,358.8,348.0,16457699088.7,46558110.0,2021-11-10,,sell,0.0
2021-11-11,350.11,356.24,357.89,347.22,15179150045.5,42915840.0,2021-11-11,,sell,0.0
2021-11-12,356.24,347.59,356.37,339.68,34892222884.6,100682800.0,2021-11-12,,sell,0.0
2021-11-15,349.24,344.39,352.8,342.76,20797457060.0,59973490.0,2021-11-15,,sell,0.0
2021-11-16,345.99,337.91,346.47,336.01,21039571887.2,61972880.0,2021-11-16,,sell,0.0
2021-11-17,338.49,339.89,343.57,336.6,16942009572.1,49773710.0,2021-11-17,,sell,0.0
2021-11-18,338.97,336.93,343.12,333.5,15961631248.7,47124100.0,2021-11-18,,sell,0.0
2021-11-19,339.37,327.56,339.99,325.7,22189185221.3,67114710.0,2021-11-19,,sell,0.0
2021-11-22,326.05,309.15,326.39,306.67,45563102260.6,144394030.0,2021-11-22,,sell,0.0
2021-11-23,306.28,326.84,327.01,300.1,45736605718.3,144887010.0,2021-11-23,,sell,0.0
2021-11-24,328.0,321.22,329.97,317.35,25081449461.2,77919580.0,2021-11-24,,sell,0.0
2021-11-25,322.35,317.29,322.96,316.11,14063418089.7,44075230.0,2021-11-25,,sell,0.0
2021-11-26,307.14,304.42,312.0,303.22,27859460736.9,90702260.0,2021-11-26,min,buy,1.0
2021-11-29,311.11,316.57,322.15,309.42,26132483041.5,82626540.0,2021-11-29,,buy,1.0
2021-11-30,311.0,315.0,318.58,310.09,31025495218.6,98214880.0,2021-11-30,,buy,1.0
2021-12-01,321.3,324.4,329.44,319.51,22750927797.6,69948230.0,2021-12-01,,buy,1.0
2021-12-02,325.4,326.8,329.0,320.54,19963662877.3,61450200.0,2021-12-02,max,sell,0.0
2021-12-03,327.6,320.66,328.95,318.4,13947718236.0,43107850.0,2021-12-03,,sell,0.0
2021-12-06,322.0,307.5,324.16,304.18,30901866910.3,99688200.0,2021-12-06,,sell,0.0
2021-12-07,307.14,309.79,313.03,300.5,47159021183.1,154172870.0,2021-12-07,,sell,0.0
2021-12-08,310.99,296.95,316.88,291.57,72512692906.7,241043180.0,2021-12-08,,sell,0.0
2021-12-09,297.49,300.4,304.94,292.5,40274844717.3,133933650.0,2021-12-09,min,buy,1.0
2021-12-10,300.5,297.44,304.28,294.43,24474375346.8,82046160.0,2021-12-10,,buy,1.0
2021-12-13,298.23,280.64,300.99,280.08,42131944975.3,146312930.0,2021-12-13,,buy,1.0
2021-12-14,280.2,284.9,286.09,261.5,49218627449.7,176483200.0,2021-12-14,,buy,1.0
2021-12-15,284.9,286.65,287.79,279.44,24828431135.5,87523240.0,2021-12-15,,buy,1.0
2021-12-16,287.7,295.89,298.7,286.2,39668733059.0,134813120.0,2021-12-16,max,sell,0.0
2021-12-17,295.0,294.9,296.73,291.61,32344386589.0,109770570.0,2021-12-17,min,buy,1.0
2021-12-20,293.11,288.4,293.11,285.63,22970334237.0,79679000.0,2021-12-20,,buy,1.0
2021-12-21,289.8,291.7,293.4,286.76,18815016922.5,64934720.0,2021-12-21,,buy,1.0
2021-12-22,291.8,294.0,297.23,289.23,18764947636.7,63860480.0,2021-12-22,,buy,1.0
2021-12-23,294.68,292.8,298.1,291.26,16328921885.0,55534990.0,2021-12-23,,buy,1.0
2021-12-24,292.92,293.89,294.18,289.0,11004253897.8,37671250.0,2021-12-24,,buy,1.0
2021-12-27,294.76,295.68,296.0,293.37,10535286767.5,35734540.0,2021-12-27,,buy,1.0
2021-12-28,295.84,295.0,297.55,294.18,11199396831.3,37859030.0,2021-12-28,,buy,1.0
2021-12-29,295.05,293.51,295.55,291.33,11041565007.2,37673290.0,2021-12-29,,buy,1.0
2021-12-30,293.6,293.49,294.89,291.52,12484601229.1,42567960.0,2021-12-30,,buy,1.0
2022-01-03,295.9,305.47,305.5,294.34,15116470365.3,50183170.0,2022-01-03,max,sell,0.0
2022-01-04,305.51,304.24,310.1,301.63,16277165930.5,53270410.0,2022-01-04,,sell,0.0
2022-01-05,303.72,287.01,304.26,287.0,20740935491.0,70017630.0,2022-01-05,,sell,0.0
2022-01-06,286.6,293.92,295.1,281.0,23128604540.0,79380930.0,2022-01-06,,sell,0.0
2022-01-10,295.52,291.69,298.88,288.68,19757691963.7,67426550.0,2022-01-10,,sell,0.0
2022-01-11,293.4,291.88,293.94,288.71,17141880062.9,58921530.0,2022-01-11,,sell,0.0
2022-01-12,292.82,290.4,292.92,285.05,23674409517.2,81822450.0,2022-01-12,,sell,0.0
2022-01-13,289.56,272.5,290.37,269.9,58998956306.5,211556190.0,2022-01-13,,sell,0.0
2022-01-14,272.39,261.0,277.98,249.2,105840690373.5,406253690.0,2022-01-14,,sell,0.0
2022-01-17,262.15,257.78,264.01,247.0,63249791802.6,248689250.0,2022-01-17,,sell,0.0
2022-01-18,258.8,234.7,259.39,228.09,115765833652.0,484056480.0,2022-01-18,min,buy,1.0
2022-01-19,232.9,244.86,249.0,221.03,86623311717.5,360958990.0,2022-01-19,,buy,1.0
2022-01-20,244.17,254.61,263.0,240.01,82793764163.4,329113650.0,2022-01-20,,buy,1.0
2022-01-21,252.99,246.9,259.08,246.0,74378247142.4,295690670.0,2022-01-21,,buy,1.0
2022-01-24,246.51,236.97,249.88,226.0,76615666498.0,325829650.0,2022-01-24,,buy,1.0
2022-01-25,237.0,239.59,243.55,231.0,55146749879.2,232596970.0,2022-01-25,,buy,1.0
2022-01-26,240.5,236.9,245.17,233.3,53688065880.5,224840650.0,2022-01-26,,buy,1.0
2022-01-27,235.0,254.29,260.0,233.1,75092074862.5,301306340.0,2022-01-27,,buy,1.0
2022-01-28,255.87,257.82,262.0,252.02,52531847944.2,204180270.0,2022-01-28,,buy,1.0
2022-01-31,258.98,269.42,269.6,258.81,41439465846.6,156175080.0,2022-01-31,,buy,1.0
2022-02-01,269.72,264.7,273.1,260.56,45265999275.4,170396140.0,2022-02-01,,buy,1.0
2022-02-02,265.88,261.0,266.91,254.52,44266555958.2,170215080.0,2022-02-02,,buy,1.0
2022-02-03,258.45,250.79,259.87,250.06,38264109218.8,151173100.0,2022-02-03,,buy,1.0
2022-02-04,251.99,256.53,259.74,251.91,32465015937.6,127035170.0,2022-02-04,,buy,1.0
2022-02-07,256.99,257.61,260.53,253.52,21984857622.9,85586640.0,2022-02-07,,buy,1.0
2022-02-08,257.6,269.8,269.9,256.52,42797055854.6,161506220.0,2022-02-08,,buy,1.0
2022-02-09,270.01,279.09,279.71,270.0,53580134334.3,193575010.0,2022-02-09,max,sell,0.0
2022-02-10,279.2,275.2,282.3,273.67,49971152910.0,180148360.0,2022-02-10,,sell,0.0
2022-02-11,274.9,260.83,275.87,259.61,57202046478.0,213954390.0,2022-02-11,,sell,0.0
2022-02-14,256.69,256.7,259.5,245.1,90439846224.3,357654570.0,2022-02-14,,sell,0.0
2022-02-15,257.89,274.0,274.0,257.51,72536855943.8,271518670.0,2022-02-15,,sell,0.0
2022-02-16,276.88,277.78,281.0,274.15,54327320546.5,195822410.0,2022-02-16,,sell,0.0
2022-02-17,277.0,260.58,277.0,259.36,69639981675.4,262088700.0,2022-02-17,,sell,0.0
2022-02-18,262.13,250.28,267.0,245.0,69033777422.6,270594740.0,2022-02-18,,sell,0.0
2022-02-21,249.15,201.0,258.32,184.3,238583656296.9,1084508440.0,2022-02-21,,sell,0.0
2022-02-22,198.72,208.53,219.9,182.03,188663299795.8,946020570.0,2022-02-22,,sell,0.0
2022-02-24,187.54,132.18,187.54,89.59,98281399197.4,829355880.0,2022-02-24,,sell,0.0
2022-02-25,123.75,131.12,152.89,115.11,51769813725.2,396287150.0,2022-02-25,,sell,0.0
2022-03-24,131.0,136.24,156.2,130.15,22692069361.4,159464350.0,2022-03-24,,sell,0.0
2022-03-25,137.0,131.5,147.0,128.2,7725368187.0,57662950.0,2022-03-25,,sell,0.0
2022-03-28,130.6,125.0,131.47,125.0,4203874797.0,33212430.0,2022-03-28,,sell,0.0
2022-03-29,126.16,128.77,137.57,122.0,9470337365.6,72338740.0,2022-03-29,,sell,0.0
2022-03-30,136.89,134.6,138.4,131.11,4754053635.4,35675450.0,2022-03-30,,sell,0.0
2022-03-31,135.25,143.69,147.41,134.52,16669448877.5,118425000.0,2022-03-31,min,buy,1.0
2022-04-01,145.0,154.5,155.4,144.51,18022334419.5,118880720.0,2022-04-01,,buy,1.0
2022-04-04,158.76,166.0,166.88,150.2,18622917617.7,115938910.0,2022-04-04,max,sell,0.0
2022-04-05,169.83,154.1,169.9,147.76,20715568335.3,130342790.0,2022-04-05,,sell,0.0
2022-04-06,143.51,141.6,153.3,140.65,16064065136.0,109040410.0,2022-04-06,,sell,0.0
2022-04-07,143.1,147.5,149.9,142.5,8603867601.8,58839040.0,2022-04-07,,sell,0.0
2022-04-08,149.05,143.72,151.0,141.06,7042432416.5,48450590.0,2022-04-08,,sell,0.0
2022-04-11,144.09,138.69,146.98,138.5,6769147874.0,47575830.0,2022-04-11,,sell,0.0
2022-04-12,138.84,135.38,140.1,130.35,10068815929.1,75388800.0,2022-04-12,,sell,0.0
2022-04-13,136.78,135.5,138.14,132.72,5281816161.7,39087840.0,2022-04-13,,sell,0.0
2022-04-14,135.85,129.05,135.89,129.05,5854258707.0,44368360.0,2022-04-14,,sell,0.0
2022-04-15,128.55,130.88,131.72,125.12,6025059285.1,46772550.0,2022-04-15,,sell,0.0
2022-04-18,131.41,123.85,132.68,123.7,7419239922.5,58500600.0,2022-04-18,,sell,0.0
2022-04-19,123.85,120.3,123.85,115.36,9552876654.9,79905700.0,2022-04-19,,sell,0.0
2022-04-20,121.0,121.5,125.44,117.51,8136201185.3,66603200.0,2022-04-20,,sell,0.0
2022-04-21,121.97,118.65,123.05,117.85,4864876092.900003,40648560.0,2022-04-21,,sell,0.0
2022-04-22,118.65,116.97,122.32,115.55,6798689067.5,57466590.0,2022-04-22,,sell,0.0
2022-04-25,116.0,111.9,116.4,111.5,5179109798.5,45811390.0,2022-04-25,,sell,0.0
2022-04-26,112.58,122.36,124.92,111.9,9832906106.8,83540530.0,2022-04-26,,sell,0.0
2022-04-27,123.0,131.11,131.73,120.6,14832382819.5,115500050.0,2022-04-27,min,buy,1.0
2022-04-28,132.14,123.85,134.5,123.05,16007384988.2,123541890.0,2022-04-28,,buy,1.0
2022-04-29,123.67,128.8,130.0,122.8,11075903085.1,87366110.0,2022-04-29,,buy,1.0
2022-05-04,129.1,123.2,131.5,122.5,8444076353.1,67289000.0,2022-05-04,max,sell,0.0
2022-05-05,124.21,124.8,125.54,122.75,5266724459.4,42383000.0,2022-05-05,min,buy,1.0
2022-05-06,124.74,123.1,124.99,121.52,3758705967.7,30602500.0,2022-05-06,max,sell,0.0
2022-05-11,123.0,123.34,126.05,121.86,4074118445.5,32870440.0,2022-05-11,,sell,0.0
2022-05-12,123.1,119.15,123.74,118.05,3736761907.6,30846460.0,2022-05-12,min,buy,1.0
2022-05-13,120.45,120.2,121.59,118.2,2743261781.4,22838020.0,2022-05-13,max,sell,0.0
2022-05-16,120.9,123.41,123.5,119.5,4270982372.6,34940660.0,2022-05-16,min,buy,1.0
2022-05-17,124.0,127.75,127.78,123.65,5288189358.3,41963590.0,2022-05-17,max,sell,0.0
2022-05-18,128.2,125.12,131.3,125.0,7149065642.2,55565940.0,2022-05-18,min,buy,1.0
2022-05-19,125.31,125.6,126.86,123.21,4282808065.600004,34246550.0,2022-05-19,,buy,1.0
2022-05-20,126.06,122.2,127.0,121.05,4854130253.9,39288280.0,2022-05-20,,buy,1.0
2022-05-23,121.5,119.46,122.5,118.9,4587986948.8,37976200.0,2022-05-23,,buy,1.0
2022-05-24,119.45,123.6,125.0,117.1,5467479952.3,45164830.0,2022-05-24,,buy,1.0
2022-05-25,124.11,124.15,125.5,120.5,6588459652.6,53511900.0,2022-05-25,,buy,1.0
2022-05-26,124.8,123.0,125.99,122.0,6438132740.8,51985140.0,2022-05-26,max,sell,0.0
2022-05-27,123.0,121.22,123.5,120.9,3981861287.2,32685350.0,2022-05-27,,sell,0.0
2022-05-30,121.6,120.67,123.0,120.21,3035846751.9,24957710.0,2022-05-30,,sell,0.0
2022-05-31,120.0,118.3,120.0,117.62,3557831216.3,29983170.0,2022-05-31,,sell,0.0
2022-06-01,117.5,121.97,122.69,117.0,5296798375.3,43785040.0,2022-06-01,,sell,0.0
2022-06-02,121.9,119.0,122.39,118.5,5125256938.4,42769900.0,2022-06-02,,sell,0.0
2022-06-03,119.29,119.21,120.16,117.18,4067212982.5,34341530.0,2022-06-03,,sell,0.0
2022-06-06,119.26,118.78,120.35,118.29,2652231034.2,22281970.0,2022-06-06,,sell,0.0
2022-06-07,118.68,118.32,118.9,117.32,2629117760.2,22274020.0,2022-06-07,,sell,0.0
2022-06-08,118.51,119.9,122.19,118.4,5003858591.9,41514970.0,2022-06-08,,sell,0.0
2022-06-09,120.0,118.2,120.2,117.7,3477327986.1,29371970.0,2022-06-09,,sell,0.0
2022-06-10,118.03,118.07,119.55,117.73,3006397517.2,25373000.0,2022-06-10,,sell,0.0
2022-06-14,118.03,118.98,119.88,115.8,4454820677.7,37690460.0,2022-06-14,,sell,0.0
2022-06-15,119.4,121.14,121.71,118.71,6293254524.8,52262500.0,2022-06-15,,sell,0.0
2022-06-16,121.5,123.73,123.73,120.41,5865468454.0,47921410.0,2022-06-16,min,buy,1.0
2022-06-17,123.97,123.88,125.18,123.11,4542499796.0,36608520.0,2022-06-17,,buy,1.0
2022-06-20,124.1,131.29,131.5,123.6,8358193641.7,65683460.0,2022-06-20,,buy,1.0
2022-06-21,131.98,129.1,133.49,127.11,9779358224.0,75565750.0,2022-06-21,,buy,1.0
2022-06-22,127.88,133.11,133.21,126.03,8798787966.1,67799070.0,2022-06-22,,buy,1.0
2022-06-23,133.9,136.85,138.4,131.5,14709729514.2,108118920.0,2022-06-23,,buy,1.0
2022-06-24,137.16,137.76,138.3,135.21,6186219567.5,45254820.0,2022-06-24,,buy,1.0
2022-06-27,137.7,141.15,141.77,136.77,9812403018.2,69963540.0,2022-06-27,max,sell,0.0
2022-06-28,141.75,139.99,142.35,138.5,7675925017.5,54863240.0,2022-06-28,,sell,0.0
2022-06-29,139.8,132.8,139.89,132.75,7517497903.800001,55164310.0,2022-06-29,,sell,0.0
2022-06-30,132.5,125.2,135.44,123.55,11774451572.6,91499020.0,2022-06-30,min,buy,1.0
2022-07-01,124.13,129.91,132.0,122.5,7809271635.9,60628570.0,2022-07-01,max,sell,0.0
2022-07-04,129.0,131.43,132.8,127.16,6244209442.1,48006990.0,2022-07-04,min,buy,1.0
2022-07-05,132.0,133.5,135.7,131.43,6901128618.2,51662270.0,2022-07-05,,buy,1.0
2022-07-06,133.5,134.0,137.1,132.5,6371451571.2,47075440.0,2022-07-06,max,sell,0.0
2022-07-07,134.0,133.09,135.2,131.22,5736860567.7,43059280.0,2022-07-07,min,buy,1.0
2022-07-08,133.15,133.3,133.98,130.9,3656551234.1,27635050.0,2022-07-08,,buy,1.0
2022-07-11,132.8,126.8,133.9,126.42,6951759089.7,53725410.0,2022-07-11,,buy,1.0
2022-07-12,126.5,129.0,129.35,124.2,7276446907.2,57254290.0,2022-07-12,,buy,1.0
2022-07-13,129.8,126.0,129.95,125.36,5838157717.2,45932640.0,2022-07-13,,buy,1.0
2022-07-14,125.97,125.9,128.0,124.61,5273758237.4,41704620.0,2022-07-14,,buy,1.0
2022-07-15,126.06,128.9,129.44,125.27,5725166716.2,44954140.0,2022-07-15,,buy,1.0
2022-07-18,130.0,128.11,130.64,127.25,4560441171.4,35478100.0,2022-07-18,,buy,1.0
2022-07-19,128.0,127.76,128.11,125.51,4101676311.8,32381170.0,2022-07-19,,buy,1.0
2022-07-20,128.12,126.44,129.2,126.16,4450301742.2,34762350.0,2022-07-20,,buy,1.0
2022-07-21,126.44,125.48,126.83,122.24,6674132987.5,53633030.0,2022-07-21,,buy,1.0
2022-07-22,125.5,128.82,129.1,125.03,5934551084.8,46478250.0,2022-07-22,,buy,1.0
2022-07-25,128.9,131.45,132.0,127.24,7278558481.8,55990880.0,2022-07-25,,buy,1.0
2022-07-26,132.02,132.9,133.9,131.0,6674121413.4,50351100.0,2022-07-26,,buy,1.0
2022-07-27,132.9,132.5,134.79,131.62,5666320132.8,42526820.0,2022-07-27,,buy,1.0
2022-07-28,133.01,131.72,133.49,130.1,5270874128.5,40102900.0,2022-07-28,,buy,1.0
2022-07-29,131.65,131.9,132.75,130.31,3657277546.3,27788260.0,2022-07-29,,buy,1.0
2022-08-01,131.77,127.34,131.77,127.34,5733440411.9,44322900.0,2022-08-01,max,sell,0.0
2022-08-02,126.6,127.53,128.44,125.6,5597372358.7,44006150.0,2022-08-02,,sell,0.0
2022-08-03,128.05,126.85,129.15,126.27,3954448973.2,30948110.0,2022-08-03,,sell,0.0
